reading_id,timestamp,hour,day_of_week,zone,tag_id,metric,value,classification,alert,pipeline_latency_ms,battery_co2_saved_g
6745,2026-08-06 19:40:00,19,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,18.74,NORMAL,False,0.219,3237.6
6746,2026-08-06 19:40:00,19,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,18.85,NORMAL,False,0.257,3238.08
6747,2026-08-06 19:40:00,19,Thursday,greenhouse-A,392456de347a,temperature_c,18.99,NORMAL,False,0.315,3238.56
6748,2026-08-06 19:40:00,19,Thursday,greenhouse-B,de8a774b51be,temperature_c,21.07,NORMAL,False,0.435,3239.04
6749,2026-08-06 19:40:00,19,Thursday,greenhouse-B,b2b9437aae35,rssi_dbm,-62.2,NORMAL,False,0.055,3239.52
6750,2026-08-06 19:40:00,19,Thursday,greenhouse-B,562b0f792f7c,temperature_c,21.17,NORMAL,False,0.439,3240.0
6751,2026-08-06 19:45:00,19,Thursday,greenhouse-A,392456de347a,temperature_c,19.74,NORMAL,False,0.513,3240.48
6752,2026-08-06 19:45:00,19,Thursday,greenhouse-B,8b8148f670dd,temperature_c,21.09,NORMAL,False,0.105,3240.96
6753,2026-08-06 19:45:00,19,Thursday,greenhouse-B,de8a774b51be,rssi_dbm,-62.0,NORMAL,False,0.468,3241.44
6754,2026-08-06 19:45:00,19,Thursday,greenhouse-B,b2b9437aae35,temperature_c,20.21,NORMAL,False,0.353,3241.92
6755,2026-08-06 19:50:00,19,Thursday,greenhouse-A,392456de347a,temperature_c,18.63,NORMAL,False,0.456,3242.4
6756,2026-08-06 19:50:00,19,Thursday,greenhouse-A,6c0311990f41,temperature_c,18.75,NORMAL,False,0.465,3242.88
6757,2026-08-06 19:50:00,19,Thursday,greenhouse-B,8b8148f670dd,rssi_dbm,-61.5,NORMAL,False,0.368,3243.36
6758,2026-08-06 19:55:00,19,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,18.51,NORMAL,False,0.395,3243.84
6759,2026-08-06 19:55:00,19,Thursday,greenhouse-A,6c0311990f41,rssi_dbm,-59.9,NORMAL,False,0.306,3244.32
6760,2026-08-06 19:55:00,19,Thursday,greenhouse-A,17fc695a771f,temperature_c,19.17,NORMAL,False,0.111,3244.8
6761,2026-08-06 19:55:00,19,Thursday,greenhouse-B,de8a774b51be,temperature_c,21.12,NORMAL,False,0.449,3245.28
6762,2026-08-06 19:55:00,19,Thursday,greenhouse-B,562b0f792f7c,temperature_c,20.12,NORMAL,False,0.441,3245.76
6763,2026-08-06 20:00:00,20,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,19.02,NORMAL,False,0.247,3246.24
6764,2026-08-06 20:00:00,20,Thursday,greenhouse-A,392456de347a,temperature_c,18.24,NORMAL,False,0.18,3246.72
6765,2026-08-06 20:00:00,20,Thursday,greenhouse-B,b2b9437aae35,temperature_c,20.03,NORMAL,False,0.316,3247.2
6766,2026-08-06 20:05:00,20,Thursday,greenhouse-A,6c0311990f41,temperature_c,18.1,NORMAL,False,0.322,3247.68
6767,2026-08-06 20:05:00,20,Thursday,greenhouse-A,17fc695a771f,temperature_c,18.34,NORMAL,False,0.419,3248.16
6768,2026-08-06 20:05:00,20,Thursday,greenhouse-B,8b8148f670dd,temperature_c,20.34,NORMAL,False,0.207,3248.64
6769,2026-08-06 20:05:00,20,Thursday,greenhouse-B,472293896e3d,rssi_dbm,-63.7,NORMAL,False,0.374,3249.12
6770,2026-08-06 20:10:00,20,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,18.2,NORMAL,False,0.295,3249.6
6771,2026-08-06 20:10:00,20,Thursday,greenhouse-A,392456de347a,temperature_c,18.32,NORMAL,False,0.389,3250.08
6772,2026-08-06 20:10:00,20,Thursday,greenhouse-B,562b0f792f7c,temperature_c,20.32,NORMAL,False,0.36,3250.56
6773,2026-08-06 20:15:00,20,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,18.56,NORMAL,False,0.482,3251.04
6774,2026-08-06 20:15:00,20,Thursday,greenhouse-A,392456de347a,temperature_c,18.57,NORMAL,False,0.414,3251.52
6775,2026-08-06 20:15:00,20,Thursday,greenhouse-A,6c0311990f41,temperature_c,17.75,NORMAL,False,0.253,3252.0
6776,2026-08-06 20:15:00,20,Thursday,greenhouse-B,472293896e3d,temperature_c,20.59,NORMAL,False,0.423,3252.48
6777,2026-08-06 20:15:00,20,Thursday,greenhouse-B,562b0f792f7c,rssi_dbm,-64.1,NORMAL,False,0.301,3252.96
6778,2026-08-06 20:20:00,20,Thursday,greenhouse-B,472293896e3d,temperature_c,21.18,NORMAL,False,0.466,3253.44
6779,2026-08-06 20:25:00,20,Thursday,greenhouse-A,392456de347a,rssi_dbm,-60.7,NORMAL,False,2.248,3253.92
6780,2026-08-06 20:25:00,20,Thursday,greenhouse-A,17fc695a771f,rssi_dbm,-58.2,NORMAL,False,0.293,3254.4
6781,2026-08-06 20:25:00,20,Thursday,greenhouse-B,de8a774b51be,temperature_c,20.16,NORMAL,False,0.458,3254.88
6782,2026-08-06 20:25:00,20,Thursday,greenhouse-B,b2b9437aae35,temperature_c,20.9,NORMAL,False,0.361,3255.36
6783,2026-08-06 20:25:00,20,Thursday,greenhouse-B,472293896e3d,temperature_c,19.96,NORMAL,False,0.61,3255.84
6784,2026-08-06 20:30:00,20,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,18.18,NORMAL,False,0.275,3256.32
6785,2026-08-06 20:35:00,20,Thursday,greenhouse-A,a3b1799d0cce,rssi_dbm,-58.2,NORMAL,False,0.378,3256.8
6786,2026-08-06 20:35:00,20,Thursday,greenhouse-A,17fc695a771f,temperature_c,17.61,NORMAL,False,0.369,3257.28
6787,2026-08-06 20:40:00,20,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,18.57,NORMAL,False,3.209,3257.76
6788,2026-08-06 20:40:00,20,Thursday,greenhouse-A,6c0311990f41,rssi_dbm,-59.2,NORMAL,False,0.381,3258.24
6789,2026-08-06 20:45:00,20,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,18.44,NORMAL,False,0.271,3258.72
6790,2026-08-06 20:45:00,20,Thursday,greenhouse-A,17fc695a771f,rssi_dbm,-58.1,NORMAL,False,0.32,3259.2
6791,2026-08-06 20:50:00,20,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,17.88,NORMAL,False,0.312,3259.68
6792,2026-08-06 20:50:00,20,Thursday,greenhouse-A,6c0311990f41,temperature_c,18.36,NORMAL,False,0.734,3260.16
6793,2026-08-06 20:50:00,20,Thursday,greenhouse-A,17fc695a771f,temperature_c,18.66,NORMAL,False,0.152,3260.64
6794,2026-08-06 20:50:00,20,Thursday,greenhouse-B,472293896e3d,rssi_dbm,-63.4,NORMAL,False,0.582,3261.12
6795,2026-08-06 20:55:00,20,Thursday,greenhouse-A,392456de347a,temperature_c,17.74,NORMAL,False,0.266,3261.6
6796,2026-08-06 20:55:00,20,Thursday,greenhouse-B,de8a774b51be,temperature_c,20.55,NORMAL,False,0.737,3262.08
6797,2026-08-06 20:55:00,20,Thursday,greenhouse-B,472293896e3d,temperature_c,20.39,NORMAL,False,0.44,3262.56
6798,2026-08-06 21:00:00,21,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,17.16,NORMAL,False,0.341,3263.04
6799,2026-08-06 21:00:00,21,Thursday,greenhouse-A,17fc695a771f,temperature_c,17.17,NORMAL,False,0.583,3263.52
6800,2026-08-06 21:00:00,21,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.98,NORMAL,False,0.585,3264.0
6801,2026-08-06 21:05:00,21,Thursday,greenhouse-A,392456de347a,rssi_dbm,-57.2,NORMAL,False,0.389,3264.48
6802,2026-08-06 21:05:00,21,Thursday,greenhouse-B,562b0f792f7c,rssi_dbm,-62.5,NORMAL,False,0.34,3264.96
6803,2026-08-06 21:10:00,21,Thursday,greenhouse-A,6c0311990f41,temperature_c,17.43,NORMAL,False,0.409,3265.44
6804,2026-08-06 21:10:00,21,Thursday,greenhouse-B,472293896e3d,temperature_c,19.56,NORMAL,False,0.339,3265.92
6805,2026-08-06 21:15:00,21,Thursday,greenhouse-A,6c0311990f41,temperature_c,17.32,NORMAL,False,0.05,3266.4
6806,2026-08-06 21:15:00,21,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.6,NORMAL,False,4.03,3266.88
6807,2026-08-06 21:20:00,21,Thursday,greenhouse-B,de8a774b51be,temperature_c,19.69,NORMAL,False,0.362,3267.36
6808,2026-08-06 21:20:00,21,Thursday,greenhouse-B,b2b9437aae35,rssi_dbm,-63.8,NORMAL,False,0.53,3267.84
6809,2026-08-06 21:20:00,21,Thursday,greenhouse-B,472293896e3d,rssi_dbm,-64.1,NORMAL,False,0.44,3268.32
6810,2026-08-06 21:25:00,21,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,17.73,NORMAL,False,0.629,3268.8
6811,2026-08-06 21:25:00,21,Thursday,greenhouse-B,8b8148f670dd,rssi_dbm,-63.9,NORMAL,False,0.399,3269.28
6812,2026-08-06 21:25:00,21,Thursday,greenhouse-B,b2b9437aae35,temperature_c,19.29,NORMAL,False,0.504,3269.76
6813,2026-08-06 21:25:00,21,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.51,NORMAL,False,0.349,3270.24
6814,2026-08-06 21:30:00,21,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,17.28,NORMAL,False,0.252,3270.72
6815,2026-08-06 21:30:00,21,Thursday,greenhouse-A,392456de347a,rssi_dbm,-58.7,NORMAL,False,0.374,3271.2
6816,2026-08-06 21:30:00,21,Thursday,greenhouse-A,17fc695a771f,temperature_c,17.73,NORMAL,False,0.352,3271.68
6817,2026-08-06 21:30:00,21,Thursday,greenhouse-B,de8a774b51be,temperature_c,19.64,NORMAL,False,2.375,3272.16
6818,2026-08-06 21:30:00,21,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.48,NORMAL,False,0.531,3272.64
6819,2026-08-06 21:35:00,21,Thursday,greenhouse-A,17fc695a771f,temperature_c,18.03,NORMAL,False,0.498,3273.12
6820,2026-08-06 21:35:00,21,Thursday,greenhouse-B,8b8148f670dd,temperature_c,19.3,NORMAL,False,0.339,3273.6
6821,2026-08-06 21:35:00,21,Thursday,greenhouse-B,472293896e3d,temperature_c,19.04,NORMAL,False,0.514,3274.08
6822,2026-08-06 21:35:00,21,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.14,NORMAL,False,0.399,3274.56
6823,2026-08-06 21:40:00,21,Thursday,greenhouse-A,a3b1799d0cce,rssi_dbm,-59.1,NORMAL,False,0.232,3275.04
6824,2026-08-06 21:40:00,21,Thursday,greenhouse-A,6c0311990f41,rssi_dbm,-58.2,NORMAL,False,0.518,3275.52
6825,2026-08-06 21:40:00,21,Thursday,greenhouse-B,8b8148f670dd,temperature_c,19.78,NORMAL,False,0.306,3276.0
6826,2026-08-06 21:40:00,21,Thursday,greenhouse-B,b2b9437aae35,temperature_c,20.23,NORMAL,False,0.311,3276.48
6827,2026-08-06 21:40:00,21,Thursday,greenhouse-B,562b0f792f7c,rssi_dbm,-60.3,NORMAL,False,2.967,3276.96
6828,2026-08-06 21:45:00,21,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,17.98,NORMAL,False,2.676,3277.44
6829,2026-08-06 21:45:00,21,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,17.64,NORMAL,False,0.449,3277.92
6830,2026-08-06 21:45:00,21,Thursday,greenhouse-A,392456de347a,rssi_dbm,-56.5,NORMAL,False,0.445,3278.4
6831,2026-08-06 21:45:00,21,Thursday,greenhouse-A,17fc695a771f,temperature_c,16.84,NORMAL,False,0.441,3278.88
6832,2026-08-06 21:45:00,21,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.79,NORMAL,False,0.339,3279.36
6833,2026-08-06 21:50:00,21,Thursday,greenhouse-A,392456de347a,rssi_dbm,-59.3,NORMAL,False,0.469,3279.84
6834,2026-08-06 21:50:00,21,Thursday,greenhouse-B,de8a774b51be,temperature_c,18.79,NORMAL,False,0.351,3280.32
6835,2026-08-06 21:50:00,21,Thursday,greenhouse-B,b2b9437aae35,temperature_c,20.05,NORMAL,False,0.394,3280.8
6836,2026-08-06 21:50:00,21,Thursday,greenhouse-B,472293896e3d,temperature_c,18.88,NORMAL,False,0.363,3281.28
6837,2026-08-06 21:55:00,21,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,17.79,NORMAL,False,0.244,3281.76
6838,2026-08-06 21:55:00,21,Thursday,greenhouse-A,17fc695a771f,temperature_c,17.96,NORMAL,False,0.333,3282.24
6839,2026-08-06 21:55:00,21,Thursday,greenhouse-B,472293896e3d,temperature_c,19.16,NORMAL,False,0.505,3282.72
6840,2026-08-06 21:55:00,21,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.48,NORMAL,False,0.382,3283.2
6841,2026-08-06 22:00:00,22,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,17.16,NORMAL,False,0.415,3283.68
6842,2026-08-06 22:00:00,22,Thursday,greenhouse-A,392456de347a,temperature_c,17.18,NORMAL,False,0.254,3284.16
6843,2026-08-06 22:00:00,22,Thursday,greenhouse-A,17fc695a771f,temperature_c,17.59,NORMAL,False,0.368,3284.64
6844,2026-08-06 22:00:00,22,Thursday,greenhouse-B,8b8148f670dd,temperature_c,19.38,NORMAL,False,0.567,3285.12
6845,2026-08-06 22:00:00,22,Thursday,greenhouse-B,472293896e3d,temperature_c,18.56,NORMAL,False,0.476,3285.6
6846,2026-08-06 22:05:00,22,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,16.26,NORMAL,False,0.418,3286.08
6847,2026-08-06 22:05:00,22,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,16.7,NORMAL,False,0.497,3286.56
6848,2026-08-06 22:05:00,22,Thursday,greenhouse-A,392456de347a,rssi_dbm,-58.2,NORMAL,False,0.357,3287.04
6849,2026-08-06 22:05:00,22,Thursday,greenhouse-A,6c0311990f41,temperature_c,16.34,NORMAL,False,0.339,3287.52
6850,2026-08-06 22:05:00,22,Thursday,greenhouse-A,17fc695a771f,temperature_c,16.9,NORMAL,False,0.253,3288.0
6851,2026-08-06 22:05:00,22,Thursday,greenhouse-B,8b8148f670dd,temperature_c,19.29,NORMAL,False,0.479,3288.48
6852,2026-08-06 22:05:00,22,Thursday,greenhouse-B,472293896e3d,temperature_c,18.86,NORMAL,False,0.246,3288.96
6853,2026-08-06 22:10:00,22,Thursday,greenhouse-A,a3b1799d0cce,rssi_dbm,-57.9,NORMAL,False,0.485,3289.44
6854,2026-08-06 22:10:00,22,Thursday,greenhouse-A,392456de347a,temperature_c,17.33,NORMAL,False,0.269,3289.92
6855,2026-08-06 22:10:00,22,Thursday,greenhouse-B,8b8148f670dd,temperature_c,19.44,NORMAL,False,0.05,3290.4
6856,2026-08-06 22:10:00,22,Thursday,greenhouse-B,562b0f792f7c,rssi_dbm,-62.4,NORMAL,False,0.139,3290.88
6857,2026-08-06 22:15:00,22,Thursday,greenhouse-A,392456de347a,rssi_dbm,-55.3,NORMAL,False,0.311,3291.36
6858,2026-08-06 22:15:00,22,Thursday,greenhouse-B,b2b9437aae35,temperature_c,18.77,NORMAL,False,0.25,3291.84
6859,2026-08-06 22:15:00,22,Thursday,greenhouse-B,472293896e3d,temperature_c,18.72,NORMAL,False,0.403,3292.32
6860,2026-08-06 22:20:00,22,Thursday,greenhouse-A,6c0311990f41,rssi_dbm,-57.4,NORMAL,False,0.101,3292.8
6861,2026-08-06 22:20:00,22,Thursday,greenhouse-A,17fc695a771f,rssi_dbm,-59.8,NORMAL,False,0.6,3293.28
6862,2026-08-06 22:20:00,22,Thursday,greenhouse-B,de8a774b51be,rssi_dbm,-63.8,NORMAL,False,0.289,3293.76
6863,2026-08-06 22:20:00,22,Thursday,greenhouse-B,b2b9437aae35,temperature_c,19.47,NORMAL,False,0.322,3294.24
6864,2026-08-06 22:25:00,22,Thursday,greenhouse-B,8b8148f670dd,rssi_dbm,-63.4,NORMAL,False,0.426,3294.72
6865,2026-08-06 22:25:00,22,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.28,NORMAL,False,0.516,3295.2
6866,2026-08-06 22:30:00,22,Thursday,greenhouse-B,8b8148f670dd,temperature_c,19.45,NORMAL,False,0.567,3295.68
6867,2026-08-06 22:30:00,22,Thursday,greenhouse-B,b2b9437aae35,rssi_dbm,-62.2,NORMAL,False,0.158,3296.16
6868,2026-08-06 22:30:00,22,Thursday,greenhouse-B,562b0f792f7c,rssi_dbm,-63.1,NORMAL,False,0.354,3296.64
6869,2026-08-06 22:35:00,22,Thursday,greenhouse-B,8b8148f670dd,temperature_c,18.92,NORMAL,False,0.274,3297.12
6870,2026-08-06 22:40:00,22,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,17.09,NORMAL,False,0.55,3297.6
6871,2026-08-06 22:40:00,22,Thursday,greenhouse-A,392456de347a,temperature_c,17.12,NORMAL,False,0.379,3298.08
6872,2026-08-06 22:40:00,22,Thursday,greenhouse-A,17fc695a771f,temperature_c,18.78,NORMAL,False,0.613,3298.56
6873,2026-08-06 22:40:00,22,Thursday,greenhouse-B,8b8148f670dd,rssi_dbm,-63.1,NORMAL,False,0.548,3299.04
6874,2026-08-06 22:40:00,22,Thursday,greenhouse-B,de8a774b51be,rssi_dbm,-62.1,NORMAL,False,0.654,3299.52
6875,2026-08-06 22:40:00,22,Thursday,greenhouse-B,b2b9437aae35,temperature_c,18.82,NORMAL,False,0.511,3300.0
6876,2026-08-06 22:45:00,22,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,17.16,NORMAL,False,0.35,3300.48
6877,2026-08-06 22:45:00,22,Thursday,greenhouse-A,392456de347a,temperature_c,16.86,NORMAL,False,0.369,3300.96
6878,2026-08-06 22:45:00,22,Thursday,greenhouse-A,6c0311990f41,temperature_c,17.34,NORMAL,False,0.484,3301.44
6879,2026-08-06 22:45:00,22,Thursday,greenhouse-A,17fc695a771f,temperature_c,16.44,NORMAL,False,0.312,3301.92
6880,2026-08-06 22:45:00,22,Thursday,greenhouse-B,b2b9437aae35,temperature_c,19.27,NORMAL,False,0.634,3302.4
6881,2026-08-06 22:45:00,22,Thursday,greenhouse-B,472293896e3d,temperature_c,19.25,NORMAL,False,0.637,3302.88
6882,2026-08-06 22:50:00,22,Thursday,greenhouse-B,562b0f792f7c,temperature_c,18.67,NORMAL,False,0.219,3303.36
6883,2026-08-06 22:55:00,22,Thursday,greenhouse-A,392456de347a,temperature_c,16.39,NORMAL,False,0.479,3303.84
6884,2026-08-06 22:55:00,22,Thursday,greenhouse-A,6c0311990f41,rssi_dbm,-57.2,NORMAL,False,0.497,3304.32
6885,2026-08-06 22:55:00,22,Thursday,greenhouse-A,17fc695a771f,temperature_c,17.58,NORMAL,False,0.38,3304.8
6886,2026-08-06 22:55:00,22,Thursday,greenhouse-B,de8a774b51be,temperature_c,19.75,NORMAL,False,0.359,3305.28
6887,2026-08-06 23:00:00,23,Thursday,greenhouse-A,a3b1799d0cce,rssi_dbm,-59.9,NORMAL,False,0.181,3305.76
6888,2026-08-06 23:00:00,23,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,16.58,NORMAL,False,0.099,3306.24
6889,2026-08-06 23:00:00,23,Thursday,greenhouse-A,6c0311990f41,temperature_c,16.66,NORMAL,False,0.321,3306.72
6890,2026-08-06 23:00:00,23,Thursday,greenhouse-A,17fc695a771f,temperature_c,16.93,NORMAL,False,0.288,3307.2
6891,2026-08-06 23:00:00,23,Thursday,greenhouse-B,8b8148f670dd,temperature_c,18.84,NORMAL,False,0.271,3307.68
6892,2026-08-06 23:00:00,23,Thursday,greenhouse-B,b2b9437aae35,rssi_dbm,-63.1,NORMAL,False,0.465,3308.16
6893,2026-08-06 23:05:00,23,Thursday,greenhouse-B,472293896e3d,temperature_c,18.46,NORMAL,False,0.443,3308.64
6894,2026-08-06 23:10:00,23,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,16.63,NORMAL,False,0.303,3309.12
6895,2026-08-06 23:10:00,23,Thursday,greenhouse-A,6c0311990f41,rssi_dbm,-59.0,NORMAL,False,0.387,3309.6
6896,2026-08-06 23:10:00,23,Thursday,greenhouse-B,8b8148f670dd,temperature_c,18.46,NORMAL,False,0.276,3310.08
6897,2026-08-06 23:10:00,23,Thursday,greenhouse-B,de8a774b51be,temperature_c,18.68,NORMAL,False,0.258,3310.56
6898,2026-08-06 23:10:00,23,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.02,NORMAL,False,0.527,3311.04
6899,2026-08-06 23:15:00,23,Thursday,greenhouse-B,b2b9437aae35,rssi_dbm,-65.8,NORMAL,False,0.472,3311.52
6900,2026-08-06 23:15:00,23,Thursday,greenhouse-B,562b0f792f7c,temperature_c,18.73,NORMAL,False,0.47,3312.0
6901,2026-08-06 23:20:00,23,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,16.26,NORMAL,False,0.558,3312.48
6902,2026-08-06 23:20:00,23,Thursday,greenhouse-A,17fc695a771f,temperature_c,16.22,NORMAL,False,0.32,3312.96
6903,2026-08-06 23:20:00,23,Thursday,greenhouse-B,de8a774b51be,temperature_c,18.36,NORMAL,False,0.407,3313.44
6904,2026-08-06 23:20:00,23,Thursday,greenhouse-B,b2b9437aae35,rssi_dbm,-60.2,NORMAL,False,0.51,3313.92
6905,2026-08-06 23:20:00,23,Thursday,greenhouse-B,562b0f792f7c,temperature_c,18.32,NORMAL,False,0.607,3314.4
6906,2026-08-06 23:25:00,23,Thursday,greenhouse-B,8b8148f670dd,temperature_c,18.59,NORMAL,False,0.483,3314.88
6907,2026-08-06 23:25:00,23,Thursday,greenhouse-B,b2b9437aae35,temperature_c,18.33,NORMAL,False,0.278,3315.36
6908,2026-08-06 23:30:00,23,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,17.28,NORMAL,False,0.293,3315.84
6909,2026-08-06 23:30:00,23,Thursday,greenhouse-A,bdd640fb7d62,rssi_dbm,-58.9,NORMAL,False,0.271,3316.32
6910,2026-08-06 23:30:00,23,Thursday,greenhouse-A,17fc695a771f,temperature_c,16.16,NORMAL,False,0.487,3316.8
6911,2026-08-06 23:30:00,23,Thursday,greenhouse-B,8b8148f670dd,temperature_c,18.67,NORMAL,False,0.359,3317.28
6912,2026-08-06 23:30:00,23,Thursday,greenhouse-B,de8a774b51be,temperature_c,19.01,NORMAL,False,0.342,3317.76
6913,2026-08-06 23:30:00,23,Thursday,greenhouse-B,562b0f792f7c,temperature_c,18.11,NORMAL,False,0.367,3318.24
6914,2026-08-06 23:35:00,23,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,16.45,NORMAL,False,2.977,3318.72
6915,2026-08-06 23:35:00,23,Thursday,greenhouse-A,17fc695a771f,temperature_c,16.59,NORMAL,False,0.56,3319.2
6916,2026-08-06 23:35:00,23,Thursday,greenhouse-B,b2b9437aae35,rssi_dbm,-63.5,NORMAL,False,0.46,3319.68
6917,2026-08-06 23:35:00,23,Thursday,greenhouse-B,472293896e3d,temperature_c,17.95,NORMAL,False,0.206,3320.16
6918,2026-08-06 23:35:00,23,Thursday,greenhouse-B,562b0f792f7c,temperature_c,18.26,NORMAL,False,0.485,3320.64
6919,2026-08-06 23:40:00,23,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,16.85,NORMAL,False,0.659,3321.12
6920,2026-08-06 23:40:00,23,Thursday,greenhouse-A,bdd640fb7d62,temperature_c,17.26,NORMAL,False,0.223,3321.6
6921,2026-08-06 23:40:00,23,Thursday,greenhouse-B,8b8148f670dd,temperature_c,18.75,NORMAL,False,0.232,3322.08
6922,2026-08-06 23:40:00,23,Thursday,greenhouse-B,472293896e3d,temperature_c,18.66,NORMAL,False,0.289,3322.56
6923,2026-08-06 23:45:00,23,Thursday,greenhouse-A,392456de347a,temperature_c,16.85,NORMAL,False,0.309,3323.04
6924,2026-08-06 23:45:00,23,Thursday,greenhouse-A,6c0311990f41,temperature_c,16.58,NORMAL,False,0.212,3323.52
6925,2026-08-06 23:45:00,23,Thursday,greenhouse-B,8b8148f670dd,temperature_c,18.62,NORMAL,False,0.211,3324.0
6926,2026-08-06 23:45:00,23,Thursday,greenhouse-B,de8a774b51be,rssi_dbm,-64.8,NORMAL,False,0.423,3324.48
6927,2026-08-06 23:45:00,23,Thursday,greenhouse-B,b2b9437aae35,temperature_c,18.76,NORMAL,False,0.323,3324.96
6928,2026-08-06 23:45:00,23,Thursday,greenhouse-B,472293896e3d,rssi_dbm,-64.0,NORMAL,False,0.246,3325.44
6929,2026-08-06 23:50:00,23,Thursday,greenhouse-A,a3b1799d0cce,temperature_c,16.3,NORMAL,False,0.271,3325.92
6930,2026-08-06 23:50:00,23,Thursday,greenhouse-A,bdd640fb7d62,rssi_dbm,-61.5,NORMAL,False,0.3,3326.4
6931,2026-08-06 23:50:00,23,Thursday,greenhouse-A,392456de347a,temperature_c,16.33,NORMAL,False,0.357,3326.88
6932,2026-08-06 23:50:00,23,Thursday,greenhouse-B,de8a774b51be,rssi_dbm,-63.7,NORMAL,False,0.281,3327.36
6933,2026-08-06 23:50:00,23,Thursday,greenhouse-B,472293896e3d,temperature_c,18.6,NORMAL,False,0.423,3327.84
6934,2026-08-06 23:50:00,23,Thursday,greenhouse-B,562b0f792f7c,temperature_c,18.44,NORMAL,False,0.582,3328.32
6935,2026-08-06 23:55:00,23,Thursday,greenhouse-A,392456de347a,temperature_c,17.0,NORMAL,False,0.566,3328.8
6936,2026-08-06 23:55:00,23,Thursday,greenhouse-A,17fc695a771f,rssi_dbm,-57.3,NORMAL,False,0.447,3329.28
6937,2026-08-06 23:55:00,23,Thursday,greenhouse-B,472293896e3d,temperature_c,18.88,NORMAL,False,0.392,3329.76
6938,2026-08-06 23:55:00,23,Thursday,greenhouse-B,562b0f792f7c,temperature_c,19.06,NORMAL,False,0.278,3330.24
6939,2026-08-07 00:00:00,0,Friday,greenhouse-A,bdd640fb7d62,rssi_dbm,-57.5,NORMAL,False,0.344,3330.72
6940,2026-08-07 00:00:00,0,Friday,greenhouse-A,392456de347a,temperature_c,16.61,NORMAL,False,0.521,3331.2
6941,2026-08-07 00:00:00,0,Friday,greenhouse-A,6c0311990f41,temperature_c,16.64,NORMAL,False,0.579,3331.68
6942,2026-08-07 00:05:00,0,Friday,greenhouse-A,bdd640fb7d62,temperature_c,16.3,NORMAL,False,0.469,3332.16
6943,2026-08-07 00:05:00,0,Friday,greenhouse-A,6c0311990f41,temperature_c,15.85,NORMAL,False,0.16,3332.64
6944,2026-08-07 00:05:00,0,Friday,greenhouse-A,17fc695a771f,temperature_c,16.25,NORMAL,False,0.572,3333.12
6945,2026-08-07 00:10:00,0,Friday,greenhouse-A,a3b1799d0cce,rssi_dbm,-61.8,NORMAL,False,1.849,3333.6
6946,2026-08-07 00:10:00,0,Friday,greenhouse-A,6c0311990f41,temperature_c,16.4,NORMAL,False,0.353,3334.08
6947,2026-08-07 00:10:00,0,Friday,greenhouse-B,8b8148f670dd,temperature_c,18.8,NORMAL,False,0.378,3334.56
6948,2026-08-07 00:10:00,0,Friday,greenhouse-B,de8a774b51be,temperature_c,18.82,NORMAL,False,0.384,3335.04
6949,2026-08-07 00:15:00,0,Friday,greenhouse-A,bdd640fb7d62,rssi_dbm,-56.8,NORMAL,False,0.29,3335.52
6950,2026-08-07 00:15:00,0,Friday,greenhouse-A,392456de347a,temperature_c,17.33,NORMAL,False,0.37,3336.0
6951,2026-08-07 00:15:00,0,Friday,greenhouse-B,8b8148f670dd,temperature_c,17.96,NORMAL,False,0.252,3336.48
6952,2026-08-07 00:15:00,0,Friday,greenhouse-B,de8a774b51be,temperature_c,18.75,NORMAL,False,0.391,3336.96
